CustumerId,Speed,RPM,EngineLoad,Gear ratios,CLUSTER
371001,22,1562,32,71.0,0
371000,23,1632,18,70.95652173913044,0
370999,23,1606,18,69.82608695652173,0
370998,24,1687,24,70.29166666666666,0
370997,25,1694,16,67.76,0
371045,23,1644,19,71.4782608695652,0
371044,23,1583,6,68.82608695652173,0
371043,20,1399,25,69.95,0
371042,23,1585,22,68.91304347826087,0
371041,21,1492,15,71.04761904761905,0
371079,21,1498,20,71.33333333333333,0
371078,24,1668,27,69.5,0
371077,25,1761,29,70.44,0
371076,27,1242,49,46.0,3
371075,28,1218,6,43.5,3
371108,25,1117,43,44.67999999999999,3
371107,23,1046,0,45.47826086956521,3
371106,19,875,35,46.05263157894737,3
371105,13,920,31,70.76923076923076,0
371104,7,864,56,123.42857142857143,5
371137,7,866,81,123.71428571428571,5
371136,7,923,27,131.85714285714286,5
371135,9,1054,35,117.11111111111113,5
371134,7,916,57,130.85714285714286,5
371133,15,1865,47,124.33333333333334,5
371170,13,914,16,70.3076923076923,0
371169,20,1465,63,73.25,0
371168,33,2225,23,67.42424242424242,0
371167,35,1571,44,44.885714285714286,3
371166,37,1666,24,45.027027027027025,3
372201,38,1720,14,45.263157894736835,3
372200,35,1591,5,45.457142857142856,3
372199,28,1182,72,42.214285714285715,3
372242,27,1226,61,45.40740740740741,3
372240,31,1414,36,45.61290322580645,3
372270,35,1561,25,44.6,3
371217,35,1573,16,44.942857142857136,3
371216,38,1662,14,43.73684210526316,3
371215,36,1624,10,45.111111111111114,3
371214,35,1276,0,36.45714285714286,3
371241,16,894,35,55.875,0
371240,5,908,38,181.6,5
371239,1,918,39,918.0,1
371271,1,927,51,927.0000000000001,1
371323,1,804,39,804.0000000000001,1
371381,2,1331,60,665.5,4
371380,3,880,39,293.3333333333333,2
371379,5,910,61,181.99999999999997,5
371378,7,921,37,131.57142857142856,5
371377,1,923,38,923.0,1
371599,7,947,40,135.28571428571428,5
371598,10,1081,37,108.1,5
371597,9,1079,0,119.8888888888889,5
371596,5,840,36,168.0,5
371595,7,817,82,116.71428571428571,5
371663,1,915,36,915.0,1
371661,3,897,62,299.0,2
371660,5,873,71,174.6,5
371697,7,913,0,130.42857142857144,5
371696,3,906,89,302.0,2
371695,5,913,36,182.6,5
371694,2,918,37,459.0,4
371758,1,967,51,967.0000000000001,1
371757,9,1102,36,122.44444444444446,5
371756,7,900,33,128.57142857142856,5
371755,5,913,35,182.6,5
371754,4,914,37,228.5,2
371785,6,864,82,144.0,5
371784,4,914,37,228.5,2
371783,8,966,27,120.75,5
371782,3,868,36,289.3333333333333,2
371781,2,900,41,450.0,4
371807,2,938,35,469.0,4
371804,8,1008,74,126.0,5
371803,13,1599,23,123.00000000000001,5
371848,14,932,8,66.57142857142857,0
371847,9,1186,36,131.77777777777777,5
371846,11,1399,18,127.18181818181819,5
371845,9,1066,2,118.44444444444446,5
371844,4,904,32,226.0,2
371882,4,850,63,212.5,2
371881,6,846,60,141.0,5
371880,10,1273,52,127.3,5
371879,15,1062,40,70.8,0
371878,16,1098,9,68.625,0
371929,13,953,54,73.3076923076923,0
371928,14,922,14,65.85714285714286,0
371927,12,906,34,75.5,0
371926,17,1247,70,73.3529411764706,0
371925,13,1055,70,81.15384615384615,0
371924,18,1497,61,83.16666666666666,0
371964,24,1603,61,66.79166666666667,0
371963,25,1787,33,71.48,0
371962,27,1939,33,71.81481481481481,0
371961,26,2040,46,78.46153846153847,0
372315,30,2040,37,68.0,0
372588,30,2040,26,68.0,0
372598,13,908,31,69.84615384615385,0
372597,13,912,36,70.15384615384616,0
372595,13,915,35,70.38461538461539,0
372628,1,915,35,915.0,1
372724,8,1004,50,125.49999999999999,5
372747,10,1262,30,126.2,5
372776,12,1473,9,122.75000000000001,5
372798,12,1564,29,130.33333333333334,5
372890,13,907,45,69.76923076923076,0
372843,12,849,41,70.75,0
372929,13,915,39,70.38461538461539,0
372968,10,846,52,84.60000000000001,0
373017,16,1169,67,73.06249999999999,0
373050,17,1231,6,72.41176470588235,0
373077,18,1246,21,69.22222222222223,0
373116,19,1362,35,71.6842105263158,0
373165,20,1389,12,69.45,0
373210,14,953,0,68.07142857142857,0
373238,5,889,34,177.8,5
373272,3,831,66,277.0,2
373327,18,2228,37,123.77777777777777,5
373353,27,1869,52,69.22222222222223,0
373395,23,1643,0,71.43478260869566,0
373433,24,1708,29,71.16666666666667,0
373539,27,1894,33,70.14814814814815,0
373538,34,2439,58,71.73529411764706,0
373537,39,1757,56,45.05128205128206,3
373571,45,1961,11,43.577777777777776,3
373657,43,1966,39,45.72093023255814,3
373655,45,1423,34,31.62222222222222,3
372204,46,1465,0,31.847826086956523,3
372203,38,1223,0,32.18421052631579,3
372247,39,1293,60,33.15384615384615,3
372246,45,1461,60,32.46666666666667,3
372245,49,1546,21,31.551020408163268,3
372244,42,1356,0,32.285714285714285,3
372275,39,1239,0,31.76923076923077,3
372274,31,872,29,28.129032258064516,3
372273,29,1294,21,44.62068965517241,3
372272,32,1449,55,45.28125,3
372271,36,1627,43,45.19444444444444,3
372320,38,1713,45,45.078947368421055,3
372319,42,1894,34,45.095238095238095,3
372318,44,2022,50,45.95454545454546,3
372317,49,1607,17,32.79591836734694,3
372316,46,1480,0,32.173913043478265,3
373700,46,1609,0,34.97826086956522,3
373773,53,1706,0,32.18867924528302,3
373797,53,1698,0,32.0377358490566,3
373872,54,1718,0,31.814814814814817,3
373926,54,1774,39,32.851851851851855,3
373927,54,1774,39,32.851851851851855,3
374024,48,0,0,0.0,3
374016,48,0,0,0.0,3
374182,42,888,24,21.142857142857142,3
374191,42,888,24,21.142857142857142,3
374299,25,896,24,35.839999999999996,3
374181,30,913,23,30.433333333333337,3
374271,30,913,23,30.433333333333337,3
374298,14,897,26,64.07142857142857,0
374297,13,919,28,70.6923076923077,0
374337,9,912,32,101.33333333333333,0
374390,7,918,32,131.14285714285714,5
374435,7,1749,40,249.85714285714283,2
374467,7,1327,1,189.57142857142858,5
374520,6,874,30,145.66666666666666,5
374575,3,906,33,302.0,2
374936,4,866,76,216.50000000000003,2
374941,4,866,76,216.50000000000003,2
374935,3,915,27,305.0,2
374948,3,915,27,305.0,2
374947,4,868,65,217.0,2
374998,3,909,34,303.0,2
375073,1,916,35,916.0,1
375335,3,871,70,290.3333333333333,2
375334,8,1048,53,131.0,5
375333,13,1598,11,122.92307692307693,5
375368,13,1587,23,122.07692307692308,5
375441,13,1580,20,121.53846153846153,5
375627,12,1514,22,126.16666666666667,5
375539,12,1514,22,126.16666666666667,5
375528,12,1514,22,126.16666666666667,5
375626,9,1059,0,117.66666666666666,5
375625,7,919,41,131.28571428571428,5
375662,7,938,47,134.0,5
375729,12,1500,16,125.00000000000001,5
375752,10,1262,15,126.2,5
372593,11,1426,18,129.63636363636363,5
375777,11,1450,25,131.8181818181818,5
372592,11,1286,8,116.9090909090909,5
372591,8,980,51,122.5,5
372590,7,915,41,130.71428571428572,5
372599,7,990,32,141.42857142857142,5
372633,2,912,26,456.0,4
372632,7,914,64,130.57142857142856,5
372631,5,909,35,181.8,5
372630,2,918,33,459.0,4
372662,2,899,53,449.49999999999994,4
372661,6,888,26,148.0,5
372660,5,912,26,182.39999999999998,5
372659,5,877,58,175.4,5
372658,10,1261,25,126.1,5
372692,10,1321,33,132.1,5
372691,10,1262,3,126.2,5
372690,7,904,35,129.14285714285714,5
372689,7,891,79,127.28571428571428,5
372687,12,1522,22,126.83333333333333,5
372730,12,1408,22,117.33333333333333,5
372728,8,1281,28,160.125,5
372727,11,1364,0,124.00000000000001,5
372726,7,843,0,120.42857142857144,5
372725,9,1134,35,126.0,5
372752,10,962,35,96.2,0
372751,7,0,24,0.0,3
372750,10,1196,30,119.6,5
372749,10,934,19,93.4,0
372748,4,917,27,229.24999999999997,2
372779,11,865,26,78.63636363636364,0
372778,2,905,23,452.5,4
373051,2,918,30,459.0,4
373211,15,1848,40,123.2,5
373243,16,1397,41,87.3125,0
373242,20,1374,4,68.7,0
373241,18,1214,12,67.44444444444444,0
373240,12,889,27,74.08333333333334,0
373239,16,1169,70,73.06249999999999,0
373277,22,1528,6,69.45454545454545,0
373276,22,1595,35,72.5,0
373275,27,1888,25,69.92592592592592,0
373274,31,2244,58,72.38709677419355,0
373273,34,880,20,25.88235294117647,3
373336,33,911,22,27.606060606060606,3
373335,26,918,22,35.307692307692314,3
373334,30,1334,67,44.46666666666667,3
373333,36,1636,52,45.44444444444444,3
373329,39,1711,0,43.871794871794876,3
373363,30,1357,0,45.233333333333334,3
373362,25,1152,15,46.080000000000005,3
373361,24,863,25,35.958333333333336,3
373360,18,949,12,52.72222222222223,0
373354,13,915,27,70.38461538461539,0
373401,21,1470,43,70.0,0
373400,28,2015,47,71.96428571428572,0
373399,31,2183,4,70.41935483870968,0
373398,28,2008,52,71.71428571428571,0
373396,34,1631,27,47.970588235294116,3
373438,39,1753,27,44.94871794871795,3
373437,38,1728,10,45.473684210526315,3
373436,36,1600,0,44.44444444444444,3
373435,34,1585,38,46.61764705882353,3
373434,34,1527,2,44.911764705882355,3
375805,32,1456,37,45.5,3
375906,36,1617,36,44.916666666666664,3
375905,40,1791,37,44.775,3
375904,39,1773,11,45.46153846153846,3
375934,38,1768,19,46.526315789473685,3
375969,39,1736,10,44.51282051282051,3
373524,37,1699,18,45.91891891891892,3
373523,34,1504,0,44.23529411764706,3
373522,33,1484,10,44.96969696969697,3
373521,34,1551,16,45.61764705882353,3
373520,35,1586,10,45.31428571428572,3
373515,35,1625,10,46.42857142857143,3
373542,35,1599,10,45.68571428571428,3
373541,38,1727,35,45.44736842105264,3
373540,42,1874,43,44.61904761904762,3
373576,45,1987,49,44.15555555555556,3
373575,45,1987,32,44.15555555555556,3
373574,45,2049,48,45.53333333333334,3
373573,47,2075,45,44.148936170212764,3
373572,47,2130,38,45.319148936170215,3
373632,47,2092,0,44.51063829787234,3
373631,36,1600,0,44.44444444444444,3
373630,2,1497,55,748.5,1
373629,37,1751,58,47.32432432432432,3
373628,46,2088,53,45.391304347826086,3
373627,49,1699,21,34.6734693877551,3
373662,53,1693,27,31.943396226415093,3
373661,56,1803,34,32.19642857142857,3
373660,58,1859,6,32.05172413793103,3
373658,57,1824,0,32.0,3
373707,57,1825,36,32.01754385964912,3
373706,58,1865,3,32.1551724137931,3
373705,57,1859,32,32.614035087719294,3
373704,56,1829,12,32.660714285714285,3
373702,58,1864,51,32.137931034482754,3
373782,59,1457,59,24.69491525423729,3
373780,61,1473,27,24.147540983606557,3
373777,62,1519,44,24.5,3
373776,64,1566,44,24.46875,3
373774,66,1596,32,24.181818181818183,3
373802,69,1678,56,24.31884057971014,3
373801,73,1766,50,24.19178082191781,3
373800,75,1828,49,24.37333333333333,3
373799,76,1843,41,24.25,3
373798,74,1796,0,24.270270270270274,3
373877,68,1639,0,24.102941176470587,3
373876,64,1577,40,24.640625000000004,3
373875,65,1593,37,24.507692307692306,3
373874,66,1611,28,24.409090909090907,3
373873,64,1546,0,24.156250000000004,3
376037,60,1462,0,24.366666666666664,3
376158,60,1462,0,24.366666666666664,3
373940,60,1462,0,24.366666666666664,3
373939,59,1432,25,24.271186440677965,3
376157,59,1432,25,24.271186440677965,3
373937,57,1380,1,24.210526315789473,3
376173,57,1380,1,24.210526315789473,3
376170,54,1333,29,24.685185185185183,3
373935,54,1333,29,24.685185185185183,3
376359,53,1290,39,24.339622641509433,3
376284,53,1290,39,24.339622641509433,3
373931,53,1290,39,24.339622641509433,3
373938,52,1266,15,24.346153846153847,3
373936,51,1251,21,24.52941176470588,3
373934,53,1288,70,24.30188679245283,3
373933,54,1312,28,24.296296296296294,3
373932,53,1282,54,24.18867924528302,3
376283,52,1273,54,24.480769230769234,3
374021,52,1273,54,24.480769230769234,3
376354,52,1273,54,24.480769230769234,3
376282,53,1289,61,24.32075471698113,3
376405,53,1289,61,24.32075471698113,3
374020,53,1289,61,24.32075471698113,3
374019,53,1302,61,24.566037735849058,3
376418,53,1302,61,24.566037735849058,3
376474,54,1315,58,24.35185185185185,3
374018,54,1315,58,24.35185185185185,3
376492,54,1321,57,24.462962962962962,3
374017,54,1321,57,24.462962962962962,3
374029,54,1324,57,24.518518518518515,3
374028,56,1375,57,24.55357142857143,3
374027,57,1372,57,24.070175438596493,3
374026,57,1400,43,24.561403508771928,3
374025,58,1409,0,24.293103448275865,3
376668,58,1347,32,23.224137931034484,3
376554,58,1347,32,23.224137931034484,3
376665,59,1429,45,24.220338983050848,3
376663,60,1408,35,23.466666666666665,3
376662,61,1472,23,24.131147540983605,3
376743,60,1462,24,24.366666666666664,3
376782,60,1449,16,24.15,3
376818,60,1424,19,23.733333333333334,3
374170,60,1424,19,23.733333333333334,3
376856,60,1409,23,23.48333333333333,3
374168,60,1409,23,23.48333333333333,3
374166,59,1427,44,24.1864406779661,3
376902,59,1427,44,24.1864406779661,3
374163,59,1434,25,24.305084745762713,3
376939,59,1434,25,24.305084745762713,3
377092,60,1466,48,24.433333333333334,3
377046,60,1466,48,24.433333333333334,3
376983,60,1466,48,24.433333333333334,3
374162,60,1466,48,24.433333333333334,3
377045,62,1510,44,24.35483870967742,3
377217,62,1510,44,24.35483870967742,3
374161,62,1510,44,24.35483870967742,3
374190,63,1549,42,24.58730158730159,3
377216,63,1549,42,24.58730158730159,3
377240,63,1534,25,24.34920634920635,3
374189,63,1534,25,24.34920634920635,3
377239,63,1546,38,24.53968253968254,3
374185,63,1546,38,24.53968253968254,3
377268,64,1574,38,24.59375,3
374184,64,1574,38,24.59375,3
374200,66,1595,37,24.166666666666664,3
374198,66,1607,29,24.34848484848485,3
374196,67,1630,28,24.328358208955226,3
374193,69,1666,21,24.144927536231883,3
374192,68,1648,0,24.235294117647058,3
377297,67,1630,14,24.328358208955226,3
377340,67,1634,9,24.388059701492537,3
377402,68,881,19,12.955882352941178,3
377408,68,881,19,12.955882352941178,3
377506,68,914,19,13.441176470588236,3
377499,68,916,21,13.470588235294118,3
377541,61,921,22,15.098360655737705,3
374276,60,921,21,15.350000000000001,3
374275,59,920,21,15.59322033898305,3
374274,57,1390,24,24.385964912280706,3
374273,59,1452,49,24.610169491525426,3
374272,61,1492,41,24.45901639344262,3
374306,62,1516,32,24.451612903225808,3
374305,62,1516,28,24.451612903225808,3
374300,60,1462,26,24.366666666666664,3
374346,59,1433,40,24.28813559322034,3
374345,60,1453,40,24.216666666666665,3
374344,60,1462,0,24.366666666666664,3
374343,60,1464,31,24.4,3
374338,60,1464,22,24.4,3
374399,60,1457,30,24.283333333333335,3
374398,62,1499,48,24.17741935483871,3
374397,64,1563,44,24.421875,3
374396,65,1573,33,24.2,3
374393,62,1509,0,24.338709677419356,3
374440,61,1480,21,24.262295081967213,3
374439,60,1462,3,24.366666666666664,3
374438,59,1437,26,24.35593220338983,3
374437,58,1407,20,24.25862068965517,3
374436,58,1411,40,24.32758620689655,3
374476,58,1409,19,24.293103448275865,3
374475,58,1415,34,24.396551724137932,3
374470,58,1398,14,24.103448275862068,3
374469,56,1369,4,24.44642857142857,3
374468,55,1347,4,24.49090909090909,3
374529,56,1355,4,24.19642857142857,3
374528,56,1377,4,24.589285714285715,3
374527,56,1358,37,24.25,3
374526,54,1315,0,24.35185185185185,3
374521,51,875,10,17.15686274509804,3
374580,51,0,22,0.0,3
374579,51,0,70,0.0,3
374578,58,1883,11,32.46551724137931,3
374577,58,1733,0,29.879310344827584,3
374576,53,1667,0,31.452830188679243,3
374625,51,1673,43,32.80392156862745,3
374624,52,1263,0,24.28846153846154,3
374623,53,1296,41,24.452830188679247,3
374622,54,1326,30,24.555555555555557,3
374621,52,1266,0,24.346153846153847,3
374659,51,1200,12,23.529411764705884,3
374658,38,885,23,23.289473684210527,3
374657,35,1584,11,45.25714285714285,3
374656,36,867,27,24.083333333333332,3
374655,38,1257,52,33.07894736842105,3
374773,41,1332,43,32.48780487804878,3
377562,41,1332,43,32.48780487804878,3
374772,42,1358,36,32.33333333333333,3
377605,42,1358,36,32.33333333333333,3
374771,28,885,23,31.607142857142858,3
377637,28,885,23,31.607142857142858,3
374770,19,913,23,48.05263157894736,3
377659,19,913,23,48.05263157894736,3
377711,10,917,23,91.69999999999999,0
374769,10,917,23,91.69999999999999,0
374779,8,1035,40,129.375,5
374778,14,993,0,70.92857142857143,0
374777,22,1535,44,69.77272727272727,0
374776,23,1601,28,69.60869565217392,0
374775,24,1633,38,68.04166666666667,0
377780,28,1967,49,70.25,0
377832,28,1967,49,70.25,0
377883,28,2008,42,71.71428571428571,0
377882,30,1551,28,51.7,3
377881,35,1584,54,45.25714285714285,3
377919,37,1703,44,46.02702702702703,3
377954,38,1723,39,45.3421052631579,3
374860,41,1858,40,45.31707317073171,3
377983,41,1858,40,45.31707317073171,3
374859,40,1804,40,45.099999999999994,3
378025,40,1804,40,45.099999999999994,3
374858,40,1771,1,44.275,3
378063,40,1771,1,44.275,3
378085,35,1587,39,45.34285714285714,3
374857,35,1587,39,45.34285714285714,3
378113,38,1738,49,45.73684210526315,3
374856,38,1738,49,45.73684210526315,3
378164,39,1775,12,45.51282051282052,3
374855,39,1775,12,45.51282051282052,3
374940,39,1742,26,44.66666666666667,3
378213,39,1742,26,44.66666666666667,3
378263,40,1752,35,43.8,3
374939,40,1752,35,43.8,3
378297,36,1624,15,45.111111111111114,3
374938,36,1624,15,45.111111111111114,3
378307,37,1673,13,45.21621621621621,3
374937,37,1673,13,45.21621621621621,3
374946,37,1684,23,45.513513513513516,3
374945,39,1763,30,45.205128205128204,3
374944,41,1848,23,45.073170731707314,3
374943,42,885,23,21.071428571428573,3
374942,43,915,21,21.27906976744186,3
374954,44,918,22,20.863636363636363,3
374953,44,919,23,20.886363636363637,3
374952,43,919,23,21.372093023255815,3
374949,39,920,22,23.589743589743588,3
375003,37,920,22,24.864864864864863,3
375002,36,919,22,25.52777777777778,3
375001,35,920,23,26.285714285714285,3
375000,35,918,23,26.228571428571428,3
374999,43,1859,23,43.23255813953488,3
375084,46,1984,47,43.130434782608695,3
375083,46,2103,36,45.71739130434783,3
375079,46,2103,36,45.71739130434783,3
375078,40,1705,12,42.625,3
375075,40,1773,11,44.324999999999996,3
378330,41,1867,49,45.536585365853654,3
375096,41,1867,49,45.536585365853654,3
375095,45,2081,61,46.24444444444445,3
378360,45,2081,61,46.24444444444445,3
378372,45,1491,48,33.13333333333333,3
375094,45,1491,48,33.13333333333333,3
375093,51,1636,53,32.07843137254902,3
378390,51,1636,53,32.07843137254902,3
375092,55,1763,40,32.054545454545455,3
378407,55,1763,40,32.054545454545455,3
375250,54,1727,1,31.98148148148148,3
378430,54,1727,1,31.98148148148148,3
378448,53,1705,43,32.16981132075472,3
375249,53,1705,43,32.16981132075472,3
378466,53,1751,18,33.0377358490566,3
375248,53,1751,18,33.0377358490566,3
375247,54,1729,33,32.01851851851852,3
378500,54,1729,33,32.01851851851852,3
375246,60,1946,83,32.43333333333333,3
378570,60,1946,83,32.43333333333333,3
378569,65,2108,39,32.43076923076923,3
378568,62,1991,0,32.112903225806456,3
378567,57,1852,6,32.49122807017544,3
378566,55,1772,5,32.21818181818182,3
378597,51,1645,0,32.254901960784316,3
378596,50,1614,55,32.28,3
378595,57,1858,60,32.59649122807018,3
378594,60,1892,35,31.53333333333333,3
378593,60,1467,56,24.449999999999996,3
378624,61,1472,23,24.131147540983605,3
378623,60,1453,24,24.216666666666665,3
378622,59,1421,28,24.084745762711865,3
378621,58,1407,40,24.25862068965517,3
378620,57,1398,48,24.526315789473685,3
378645,54,1312,0,24.296296296296294,3
378644,39,911,20,23.358974358974358,3
378643,36,1645,51,45.69444444444444,3
378642,40,1811,53,45.275,3
375338,40,1820,32,45.5,3
375337,41,1862,53,45.41463414634146,3
375373,48,2135,60,44.47916666666667,3
375372,50,1600,64,32.0,3
375371,55,1718,64,31.236363636363635,3
375370,58,1549,0,26.70689655172414,3
375369,58,1400,79,24.137931034482758,3
375451,62,1515,69,24.435483870967744,3
375450,66,1605,67,24.31818181818182,3
375449,69,1688,54,24.463768115942027,3
375448,68,1644,7,24.176470588235293,3
375443,65,1627,20,25.03076923076923,3
378641,65,1576,44,24.24615384615385,3
375533,65,1576,44,24.24615384615385,3
375532,67,1648,40,24.597014925373134,3
378672,67,1648,40,24.597014925373134,3
375531,67,1623,29,24.223880597014926,3
378671,67,1623,29,24.223880597014926,3
375530,66,1599,15,24.227272727272723,3
378670,66,1599,15,24.227272727272723,3
375529,54,887,0,16.425925925925927,3
378669,54,887,0,16.425925925925927,3
378668,43,912,20,21.209302325581397,3
375545,43,912,20,21.209302325581397,3
375544,40,1650,11,41.25,3
378718,40,1650,11,41.25,3
378700,40,1650,11,41.25,3
378698,40,1932,3,48.300000000000004,3
375543,40,1914,13,47.85,3
378699,40,1914,13,47.85,3
375542,40,1932,3,48.300000000000004,3
378717,40,1914,13,47.85,3
378716,40,1932,3,48.300000000000004,3
375540,43,1939,41,45.093023255813954,3
378697,43,1939,41,45.093023255813954,3
378715,43,1939,41,45.093023255813954,3
378696,44,2049,41,46.56818181818182,3
378714,44,2049,41,46.56818181818182,3
378740,51,1626,0,31.88235294117647,3
378765,51,1626,0,31.88235294117647,3
378738,50,1615,0,32.3,3
378763,50,1615,0,32.3,3
378762,50,1617,0,32.34,3
378737,50,1617,0,32.34,3
378761,48,1567,12,32.645833333333336,3
378736,48,1567,12,32.645833333333336,3
378760,48,1670,40,34.79166666666667,3
378735,48,1670,40,34.79166666666667,3
378795,56,1791,29,31.982142857142858,3
378794,56,1735,0,30.98214285714286,3
378793,52,1676,25,32.230769230769226,3
378792,52,1810,52,34.80769230769231,3
378791,54,1667,0,30.870370370370367,3
378811,49,1579,2,32.224489795918366,3
375630,46,1316,0,28.60869565217391,3
375629,40,906,21,22.650000000000002,3
375628,39,914,21,23.435897435897434,3
375671,36,917,21,25.47222222222222,3
375670,33,920,23,27.87878787878788,3
375669,34,920,22,27.058823529411768,3
375668,37,919,22,24.837837837837842,3
375663,38,1208,31,31.789473684210527,3
375734,39,1242,0,31.846153846153843,3
375733,37,1214,24,32.81081081081081,3
375732,32,905,21,28.281250000000004,3
375731,34,1552,58,45.64705882352941,3
375730,35,1597,0,45.628571428571426,3
375754,43,1432,0,33.30232558139535,3
375757,37,1671,60,45.16216216216216,3
375753,40,1276,0,31.9,3
375756,41,1816,41,44.29268292682927,3
375755,43,1930,58,44.883720930232556,3
375786,37,1183,60,31.972972972972972,3
375785,35,1589,40,45.4,3
375784,40,1829,48,45.725,3
375783,44,1513,21,34.38636363636364,3
375780,47,1522,48,32.38297872340425,3
375810,48,1525,5,31.770833333333332,3
375809,40,1296,0,32.4,3
375808,42,1364,69,32.476190476190474,3
375807,50,1602,29,32.04,3
375806,53,1717,19,32.39622641509434,3
378810,56,1810,34,32.32142857142857,3
378809,55,1773,3,32.23636363636364,3
378808,52,1647,0,31.673076923076923,3
378807,48,1565,32,32.604166666666664,3
378839,50,1602,39,32.04,3
378838,47,1520,18,32.340425531914896,3
375893,49,1577,49,32.183673469387756,3
375892,51,1657,43,32.490196078431374,3
375891,53,1709,5,32.24528301886792,3
375888,51,1653,10,32.41176470588235,3
375887,50,1596,1,31.92,3
375886,49,1595,32,32.55102040816327,3
375909,45,1445,32,32.111111111111114,3
375908,43,1414,32,32.883720930232556,3
375907,45,1499,32,33.31111111111111,3
375939,48,1526,32,31.791666666666668,3
375938,48,1545,32,32.1875,3
375937,49,1577,42,32.183673469387756,3
375936,52,1658,42,31.884615384615387,3
375935,54,1737,0,32.166666666666664,3
375974,54,1712,39,31.703703703703702,3
375973,55,1759,44,31.98181818181818,3
375972,56,1823,20,32.55357142857143,3
375971,55,1691,0,30.745454545454542,3
375970,54,1320,51,24.444444444444443,3
378837,54,1317,61,24.38888888888889,3
376042,54,1317,61,24.38888888888889,3
376041,57,1391,37,24.403508771929825,3
378836,57,1391,37,24.403508771929825,3
378835,58,1398,40,24.103448275862068,3
376040,58,1398,40,24.103448275862068,3
378892,59,1437,44,24.35593220338983,3
378859,59,1437,44,24.35593220338983,3
376039,59,1437,44,24.35593220338983,3
378858,60,1482,43,24.7,3
376038,60,1482,43,24.7,3
378891,60,1482,43,24.7,3
378857,60,1459,30,24.31666666666667,3
378890,60,1459,30,24.31666666666667,3
378856,61,1476,33,24.19672131147541,3
378889,61,1476,33,24.19672131147541,3
378888,59,1446,23,24.50847457627119,3
378855,59,1446,23,24.50847457627119,3
378903,59,1445,40,24.491525423728813,3
378902,60,1470,36,24.5,3
378901,61,1482,34,24.295081967213115,3
376168,62,1492,29,24.064516129032256,3
378900,62,1492,29,24.064516129032256,3
378899,63,1524,28,24.19047619047619,3
376167,63,1524,28,24.19047619047619,3
376165,64,1553,27,24.265625000000004,3
378925,64,1553,27,24.265625000000004,3
378924,65,1580,17,24.307692307692307,3
376156,65,1580,17,24.307692307692307,3
378923,65,1560,3,24.0,3
376155,65,1560,3,24.0,3
376152,63,1535,0,24.365079365079367,3
378922,63,1535,0,24.365079365079367,3
376179,58,1406,0,24.24137931034483,3
376178,54,1300,0,24.074074074074076,3
376162,50,945,19,18.900000000000002,3
376159,48,1549,5,32.270833333333336,3
376187,50,1602,29,32.04,3
376186,54,1739,56,32.2037037037037,3
376184,58,1318,0,22.724137931034484,3
376177,57,1380,6,24.210526315789473,3
378921,60,1453,41,24.216666666666665,3
378958,63,1529,27,24.26984126984127,3
378957,63,1539,17,24.42857142857143,3
378956,63,1539,37,24.42857142857143,3
378955,58,1416,3,24.413793103448274,3
378954,49,873,22,17.816326530612244,3
376259,46,1499,37,32.58695652173913,3
376256,39,1229,0,31.51282051282051,3
376255,37,1193,36,32.24324324324324,3
376254,40,1281,66,32.025,3
376253,44,1404,58,31.909090909090914,3
376252,44,1415,58,32.159090909090914,3
378975,48,1513,21,31.520833333333332,3
376287,48,1513,21,31.520833333333332,3
376286,49,1202,82,24.53061224489796,3
378974,49,1202,82,24.53061224489796,3
378973,51,1262,17,24.745098039215687,3
376285,51,1262,17,24.745098039215687,3
376339,54,1337,87,24.759259259259256,3
376333,61,1488,80,24.393442622950822,3
376332,68,1643,72,24.16176470588235,3
376331,71,1740,56,24.507042253521128,3
376330,74,1812,57,24.486486486486488,3
376329,77,1863,45,24.194805194805195,3
376363,78,1887,32,24.192307692307693,3
376362,78,1875,33,24.03846153846154,3
376361,76,1845,17,24.27631578947368,3
376360,75,1827,0,24.36,3
376414,75,1822,7,24.293333333333333,3
376413,75,1825,7,24.333333333333336,3
376412,75,1815,0,24.2,3
376411,74,0,0,0.0,3
376406,74,1729,0,23.364864864864867,3
376430,70,1743,0,24.9,3
376424,69,1635,0,23.695652173913043,3
376422,69,1635,0,23.695652173913043,3
376421,62,1491,0,24.048387096774196,3
376419,63,1540,39,24.444444444444443,3
376479,64,1569,35,24.515625,3
376478,66,1605,35,24.31818181818182,3
376477,67,1626,34,24.26865671641791,3
376476,68,1646,34,24.205882352941178,3
376475,69,1669,34,24.188405797101446,3
376502,69,1676,34,24.28985507246377,3
376501,65,1582,0,24.338461538461537,3
376500,59,1419,0,24.050847457627118,3
376497,54,1302,0,24.111111111111107,3
376494,49,1181,0,24.10204081632653,3
376569,47,1556,23,33.1063829787234,3
378972,47,1556,23,33.1063829787234,3
378971,48,1555,33,32.395833333333336,3
376568,48,1555,33,32.395833333333336,3
376567,51,1642,36,32.19607843137255,3
378998,51,1642,36,32.19607843137255,3
376565,54,1753,53,32.46296296296296,3
378997,54,1753,53,32.46296296296296,3
376555,56,1234,0,22.03571428571429,3
378996,56,1234,0,22.03571428571429,3
378995,57,1393,47,24.43859649122807,3
378994,59,1426,44,24.16949152542373,3
379037,61,1476,40,24.19672131147541,3
379036,60,1457,2,24.283333333333335,3
379035,59,1440,52,24.406779661016948,3
379034,60,1465,41,24.416666666666664,3
