CustumerId,Speed,RPM,EngineLoad,CLUSTER
230161,0,780,49,1
230160,6,1087,47,3
230159,12,1289,34,3
230158,8,1300,34,3
230157,8,0,90,2
230179,9,3,94,2
230178,17,1234,31,3
230177,17,1814,67,0
230176,17,1199,16,3
230175,31,1520,73,5
233424,41,1877,45,0
233357,41,1877,45,0
233292,41,1877,45,0
233291,42,1353,19,3
233356,42,1353,19,3
233423,42,1353,19,3
233290,42,1364,47,3
233422,42,1364,47,3
233355,42,1364,47,3
233968,45,1453,30,5
233967,45,1454,16,5
233966,43,1384,0,3
230205,41,1317,0,3
230204,38,1236,17,3
230203,37,1188,21,3
230200,39,1254,51,3
230220,40,1281,35,3
230219,40,1297,36,3
230218,40,1298,38,3
230217,41,1317,43,3
230216,43,1398,7,3
230232,40,1277,0,3
230231,35,1123,0,3
230230,34,1089,74,3
230229,34,1085,0,3
230228,26,849,29,1
230245,20,883,34,1
230244,19,1338,58,3
230243,26,1805,37,0
230242,29,1968,21,0
230240,33,1496,47,5
230258,36,1637,5,5
230260,35,1578,2,5
230257,34,1546,46,5
230259,33,1502,42,5
230256,34,1491,0,5
230270,30,1340,33,3
230269,28,1211,0,3
230268,26,867,30,1
230267,22,1557,13,5
230266,15,1006,5,1
230282,14,994,48,1
230281,15,1094,49,3
230280,21,1548,50,5
230279,36,2471,55,4
230278,35,884,25,1
233965,25,915,25,1
233991,22,914,28,1
234051,16,914,31,1
234019,16,914,31,1
234089,11,769,72,1
234126,10,877,84,1
234153,12,821,89,1
234152,13,976,76,1
234151,14,940,76,1
234150,13,925,33,1
234149,16,1105,19,3
234184,14,1023,25,1
234183,20,1409,28,5
234181,21,1455,28,5
230304,21,1455,28,5
234180,16,1089,23,3
230303,16,1089,23,3
234177,19,1344,36,3
230300,19,1344,36,3
230308,21,1344,31,3
230307,20,1434,31,5
230306,23,1541,31,5
230305,23,1552,42,5
230302,23,0,13,2
230320,15,1032,0,1
230319,15,1065,67,1
230318,26,1860,23,0
230317,27,1937,43,0
230316,35,1520,0,5
230357,37,1677,52,0
234205,37,1677,52,0
230355,40,1819,9,0
234204,40,1819,9,0
230354,42,1918,42,0
234203,42,1918,42,0
230353,48,2096,10,4
234202,48,2096,10,4
230352,50,1589,11,5
234201,50,1589,11,5
234232,51,1665,56,5
230362,51,1665,56,5
234231,54,1271,46,3
230361,54,1271,46,3
234230,57,1380,41,3
230360,57,1380,41,3
234229,57,1386,39,3
230359,57,1386,39,3
230358,57,1392,20,3
234228,57,1392,20,3
230368,57,1385,5,3
234265,57,1385,5,3
230367,54,1321,2,3
234264,54,1321,2,3
230366,55,1343,49,3
234263,55,1343,49,3
230365,55,1345,7,3
234262,55,1345,7,3
234261,52,1263,0,3
230364,52,1263,0,3
234281,47,1157,0,3
234280,50,1221,82,3
234279,51,882,19,1
234278,49,909,25,1
234277,32,918,25,1
234297,15,916,27,1
234296,6,909,32,1
234295,1,919,34,1
234294,0,885,35,1
234293,0,767,49,1
234325,0,783,48,1
234324,0,781,47,1
230385,0,782,48,1
230384,0,781,48,1
230382,0,777,49,1
230401,0,783,48,1
230400,0,781,51,1
230399,0,780,48,1
230398,0,785,49,1
230397,0,773,49,1
234323,0,785,50,1
230412,0,785,50,1
234322,0,747,64,1
230411,0,747,64,1
234321,1,926,38,1
230410,1,926,38,1
230409,0,771,45,1
234320,0,771,45,1
234345,0,775,49,1
230408,0,775,49,1
230423,0,779,49,1
230422,0,779,49,1
230421,0,778,49,1
230420,0,780,2,1
230419,0,779,49,1
230439,0,781,49,1
230438,0,783,2,1
230437,0,780,50,1
230436,0,0,50,2
230435,0,780,50,1
230450,0,780,49,1
230449,0,778,50,1
230448,0,781,50,1
230447,0,779,51,1
230446,0,783,50,1
230461,0,778,49,1
230460,0,782,50,1
230459,0,779,50,1
230458,0,782,50,1
230457,0,782,51,1
230467,0,780,50,1
230466,0,782,50,1
230465,0,779,50,1
230464,0,777,50,1
230463,0,778,50,1
230473,0,780,51,1
230472,0,780,50,1
230471,0,781,51,1
230470,0,785,50,1
230469,5,910,71,1
230484,3,890,52,1
230483,3,861,69,1
230482,15,1860,41,0
230481,11,905,81,1
230480,14,959,52,1
230490,19,1376,55,3
230489,28,1993,38,0
230488,31,1397,61,3
230487,35,1558,17,5
230486,33,1511,10,5
230496,32,1479,10,5
230495,34,1524,39,5
230494,37,1687,32,0
230493,42,1900,69,0
230492,45,1437,27,5
230502,44,1411,9,5
230501,40,1278,0,3
230500,38,1197,7,3
230499,35,1142,1,3
230498,31,869,14,1
230513,27,1208,0,3
230512,20,898,72,1
230511,24,1070,56,3
230510,25,1116,37,3
230505,24,1092,27,3
234344,29,1326,63,3
234343,36,1632,45,5
234342,37,1683,5,0
234341,40,1765,0,0
234372,38,1688,0,0
234371,37,1691,54,0
234370,47,2128,61,4
234369,47,2033,0,4
234368,42,905,0,1
234393,27,900,28,1
234392,27,3,35,2
230544,27,3,51,2
230542,0,765,60,1
230541,0,785,54,1
230540,0,781,45,1
230566,0,789,47,1
230565,0,772,56,1
230564,1,923,43,1
230563,0,723,56,1
230562,1,918,47,1
234391,0,870,24,1
234390,0,760,49,1
234389,0,776,48,1
234414,0,777,49,1
234413,0,784,49,1
234412,0,784,50,1
230601,0,785,49,1
234411,0,785,49,1
234410,0,779,50,1
230600,0,779,50,1
230599,0,780,49,1
234434,0,780,49,1
230598,0,782,49,1
234433,0,782,49,1
230597,0,780,50,1
234432,0,780,50,1
230596,0,758,58,1
234431,0,758,58,1
234430,1,896,64,1
230647,1,896,64,1
234452,3,905,63,1
230645,3,905,63,1
230641,0,896,52,1
234451,0,896,52,1
234450,3,901,62,1
230640,3,901,62,1
234449,12,1353,3,3
230639,12,1353,3,3
230650,18,1285,52,3
230649,26,1821,54,0
230646,30,1340,57,3
230644,30,1376,10,3
230643,35,1558,45,5
234448,39,1762,41,0
234476,42,1327,54,3
234475,42,1358,17,3
234474,41,1335,13,3
234473,40,1283,0,3
234472,38,1207,0,3
230683,36,1172,34,3
230682,36,1144,23,3
230681,33,1065,0,1
230680,17,868,34,1
230693,11,860,32,1
230692,6,842,75,1
230691,16,1156,80,3
230720,30,2120,64,4
230719,35,1605,54,5
230718,36,1613,25,5
230717,37,1669,10,5
230716,36,1585,0,5
230740,33,873,3,1
230739,22,910,28,1
230738,6,917,43,1
230737,5,870,90,1
230736,11,838,96,1
234497,22,1313,1,3
230782,22,1313,1,3
230781,28,1193,78,3
234496,28,1193,78,3
230780,30,1521,52,5
234495,30,1521,52,5
230779,39,1734,0,0
234494,39,1734,0,0
234493,42,1341,45,3
230778,42,1341,45,3
230788,42,1367,41,3
230787,43,1401,35,5
230786,44,1408,23,5
230785,43,1398,24,3
230784,44,1411,28,5
234523,40,1261,3,3
234522,39,1279,63,3
234521,46,1487,74,5
234520,36,919,15,1
234519,31,1356,10,3
234538,31,1373,52,3
230827,27,1301,28,3
234537,27,1301,28,3
234536,25,1080,42,3
230826,25,1080,42,3
234535,27,1231,41,3
230825,27,1231,41,3
234534,28,1285,49,3
230824,28,1285,49,3
234548,32,1445,30,5
230823,32,1445,30,5
234547,31,1376,5,3
230822,31,1376,5,3
230854,24,864,34,1
230853,21,920,27,1
230852,16,915,28,1
230851,14,919,29,1
234546,7,915,31,1
234545,8,1002,45,1
234544,6,853,38,1
234564,4,938,49,1
234563,11,1446,50,5
234562,17,1227,74,3
230896,29,2100,63,4
230895,32,1439,57,5
230894,34,1552,38,5
230893,36,1643,46,5
230892,38,1720,45,0
234561,37,1646,41,5
234560,29,870,24,1
234579,24,911,27,1
234578,22,916,27,1
234577,21,924,26,1
234576,19,917,27,1
230979,5,916,30,1
234575,5,916,30,1
230978,7,962,70,1
234594,7,962,70,1
234593,10,1385,52,3
230977,10,1385,52,3
234592,20,1427,69,5
230976,20,1427,69,5
230975,27,1561,54,5
234591,27,1561,54,5
230984,35,1392,49,3
230983,37,910,49,1
230982,34,915,25,1
230981,22,918,27,1
230980,15,844,27,1
230990,16,1290,58,3
230989,23,1618,9,5
230988,22,1312,0,3
231017,16,1216,0,3
231015,16,1216,57,3
231014,16,959,54,1
231010,14,919,10,1
234590,15,1156,41,3
234616,17,1167,45,3
234615,24,1720,63,0
234614,37,2614,53,4
234613,42,1887,64,0
234612,48,1562,0,5
234675,51,1653,29,5
234674,49,1558,0,5
234673,47,1498,29,5
234672,45,1453,0,5
234671,43,1394,1,3
234753,23,890,26,1
234752,12,834,9,1
234751,13,951,93,1
234750,25,1785,75,0
234749,33,1501,32,5
234822,35,1573,43,5
234821,41,1884,59,0
234820,44,1966,6,0
234819,40,1788,0,0
234818,38,1702,6,0
234920,35,1673,20,0
234919,32,1440,0,5
234918,14,939,0,1
234917,17,1192,56,3
234916,20,1394,20,3
234989,21,1418,9,5
234988,16,1156,0,3
234987,9,731,85,1
234986,17,1216,61,3
234985,18,1324,24,3
235075,26,1891,61,0
235074,37,1894,0,0
235073,38,1719,5,0
235072,32,1449,9,5
235071,35,1562,15,5
235128,36,1616,16,5
235127,33,1503,18,5
235126,35,1558,7,5
235125,32,1440,20,5
235124,36,1625,39,5
235216,39,1784,43,0
235215,41,1880,5,0
235214,39,1783,0,0
235213,30,1342,0,3
235212,30,1317,40,3
235272,25,888,28,1
235271,4,861,71,1
235270,6,887,54,1
235269,9,906,79,1
235268,9,947,48,1
235329,11,898,74,1
235328,12,896,59,1
235327,9,876,45,1
235326,8,3,72,2
235325,3,903,49,1
235610,0,899,52,1
235609,2,907,56,1
235608,2,927,50,1
235607,2,911,47,1
235606,2,912,42,1
235826,0,803,29,1
235663,0,803,29,1
235825,1,888,66,1
235662,1,888,66,1
235660,2,905,55,1
235824,2,905,55,1
235659,0,775,49,1
235823,0,775,49,1
235822,0,737,69,1
235658,0,737,69,1
235910,1,910,52,1
235909,0,740,71,1
235908,8,1054,81,1
235907,19,1551,5,5
235904,26,901,17,1
235947,18,909,28,1
235946,7,907,32,1
235945,0,897,29,1
235944,0,757,49,1
235943,0,785,40,1
236026,0,782,39,1
236025,0,828,30,1
236024,0,779,22,1
236023,0,779,22,1
236022,0,779,22,1
236090,0,779,22,1
236150,0,779,22,1
236149,0,779,22,1
236089,0,779,22,1
236088,0,779,22,1
236148,0,779,22,1
236147,0,779,22,1
236087,0,779,22,1
236086,0,779,22,1
236146,0,779,22,1
236217,0,779,22,1
236218,0,779,22,1
236216,0,779,22,1
236215,0,779,22,1
236214,0,779,22,1
236471,0,779,22,1
236304,0,779,22,1
236470,0,0,0,2
236303,0,0,0,2
236302,0,0,0,2
236469,0,0,0,2
236468,0,0,0,2
236301,0,0,0,2
236300,0,0,0,2
236467,0,0,0,2
236533,0,0,0,2
236532,0,0,0,2
236531,0,0,0,2
236530,0,0,0,2
236529,0,0,0,2
236631,0,0,0,2
236630,0,0,0,2
236629,0,0,0,2
236628,0,0,0,2
236627,0,0,0,2
236688,0,0,0,2
236687,0,0,0,2
236686,0,0,0,2
236685,0,0,0,2
236684,0,0,0,2
236752,0,0,0,2
236751,0,0,0,2
236750,0,0,0,2
236749,0,0,0,2
231348,0,0,0,2
231347,0,0,0,2
231346,0,0,0,2
231360,0,0,0,2
231355,0,0,0,2
231354,0,0,0,2
236748,0,0,0,2
231375,0,0,0,2
236851,0,0,0,2
231374,0,0,0,2
231373,0,0,0,2
236850,0,0,0,2
231372,0,0,0,2
236849,0,0,0,2
231381,0,0,0,2
231380,0,0,0,2
231379,0,0,0,2
231378,0,0,0,2
231377,0,0,0,2
236848,0,0,0,2
236847,0,0,0,2
236868,0,0,0,2
236867,0,0,0,2
236866,0,0,0,2
236865,0,0,0,2
236864,0,0,0,2
236943,0,0,0,2
236942,0,0,0,2
236941,0,0,0,2
236940,0,0,0,2
231405,0,0,0,2
231404,0,0,0,2
231403,0,0,0,2
231402,0,0,0,2
231401,0,0,0,2
231400,0,0,0,2
236939,0,0,0,2
231416,0,0,0,2
237001,0,0,0,2
231415,0,0,0,2
237000,0,0,0,2
231414,0,0,0,2
231426,0,0,0,2
231425,0,0,0,2
265705,1,921,61,1
265704,3,911,72,1
265703,4,914,70,1
265702,2,925,45,1
265701,9,1182,78,3
265730,16,1159,46,3
265729,22,1535,16,5
265728,27,1882,48,0
265727,32,2244,58,4
265726,33,2287,42,4
265793,32,1481,36,5
265792,35,1546,7,5
265791,27,1242,17,3
266236,28,1276,14,3
266252,21,947,16,1
266251,15,1024,43,1
266273,22,1564,46,5
266370,26,1822,38,0
266369,26,1850,38,0
266368,24,1724,9,0
266367,24,1589,15,5
266397,23,1584,15,5
265796,21,1490,15,5
265795,20,1396,15,3
265794,20,1367,15,3
266433,25,1656,32,5
266467,17,1483,0,5
266496,13,895,52,1
266520,7,895,45,1
266550,7,895,94,1
266586,19,1239,51,3
266609,22,1583,29,5
266639,22,1618,24,5
266669,21,1512,18,5
266699,20,1339,5,3
266729,16,1186,36,3
266755,18,1306,36,3
266786,16,1151,0,3
266812,10,858,37,1
266847,10,874,70,1
266881,15,1082,63,3
266917,18,1253,61,3
266946,23,1637,25,5
266983,22,1551,28,5
267025,26,1834,41,0
267061,26,1783,6,0
267096,20,1419,18,5
267131,19,1340,52,3
267157,31,2206,65,4
267187,37,1690,63,0
267216,42,1895,1,0
267240,40,1776,9,0
267263,36,1628,0,5
267298,34,1508,1,5
267339,30,1343,10,3
267370,30,1370,23,3
267397,30,1368,18,3
267438,27,1207,0,3
267479,16,1003,1,1
267624,18,1281,67,3
267676,22,1570,23,5
267776,24,1714,26,0
267775,25,1791,33,0
267774,28,1969,44,0
267818,30,1372,31,3
267908,28,1257,0,3
267874,28,1257,0,3
267936,27,1233,24,3
267919,27,1233,24,3
267949,29,1310,43,3
268013,29,1319,19,3
268045,20,865,33,1
268080,17,1233,29,3
268117,25,1734,38,0
268151,18,1224,0,3
268193,14,1013,55,1
268233,14,1243,79,3
268266,27,1909,53,0
268297,25,1806,24,0
268335,29,2030,50,4
268379,31,2136,38,4
268406,33,2258,18,4
268448,32,1450,0,5
268511,28,1261,14,3
268494,28,1261,14,3
268546,32,1429,3,5
268585,29,1318,0,3
268608,30,1337,11,3
268636,32,1452,5,5
268664,33,1576,5,5
268692,32,1423,0,5
268722,21,877,30,1
268755,14,902,0,1
268784,11,868,71,1
268813,8,3,40,2
268847,6,896,32,1
268864,6,896,32,1
268894,4,897,32,1
268925,5,922,31,1
268960,0,922,47,1
268989,0,825,30,1
269023,0,773,42,1
269085,0,745,49,1
269109,8,958,51,1
269192,2,880,45,1
269214,2,880,45,1
269242,3,900,35,1
269191,3,900,35,1
269270,2,927,38,1
269190,2,927,38,1
269374,1,921,39,1
269453,1,921,39,1
269452,1,854,46,1
269451,5,911,34,1
269450,4,919,32,1
269484,1,919,32,1
269513,0,862,27,1
269553,1,878,50,1
269581,0,762,44,1
266241,0,743,52,1
266240,5,927,22,1
266239,8,950,45,1
266238,16,2064,46,4
266237,16,1122,56,3
266253,25,1798,28,0
266255,26,1839,46,0
266284,26,1820,9,0
266254,26,1797,5,0
266283,23,1583,3,5
266281,24,1642,16,5
266278,22,1525,4,5
266276,22,1607,50,5
269654,25,1741,4,0
269653,15,1046,0,1
269720,13,918,29,1
269698,13,918,29,1
269781,17,1205,12,3
269775,17,1205,12,3
269853,11,839,38,1
269852,13,928,61,1
269870,13,916,30,1
269869,15,1002,1,1
269891,0,886,35,1
269920,5,823,89,1
269937,13,943,89,1
269960,19,1319,10,3
270006,15,1031,14,1
270012,15,1031,14,1
270092,13,924,29,1
270091,14,977,64,1
270116,15,1072,34,3
270115,16,1127,47,3
270171,18,1244,36,3
266372,17,1227,20,3
266371,18,1271,30,3
266402,18,1273,30,3
266401,16,1188,0,3
266400,14,1078,70,3
266399,19,1288,23,3
266398,19,1331,27,3
266438,22,1514,0,5
266437,24,1717,25,0
266436,24,3,24,2
266435,24,1706,17,0
266434,22,1612,9,5
266472,22,1523,14,5
266471,18,1268,16,3
266470,16,1119,3,3
266469,16,1104,30,3
266468,17,1165,33,3
266501,14,995,4,1
266500,13,904,36,1
266499,13,904,43,1
266498,9,921,37,1
266497,8,921,37,1
266525,9,944,37,1
266524,8,911,47,1
266523,8,915,61,1
266522,12,834,97,1
266521,18,1263,48,3
266555,21,1516,28,5
266554,23,1631,23,5
266553,22,1534,11,5
266552,21,1474,12,5
266551,23,1598,35,5
266591,24,1647,12,5
266590,25,1680,14,0
266589,27,1899,52,0
266588,30,1296,0,3
266587,29,1302,13,3
266614,34,1518,46,5
266613,36,1623,20,5
266612,33,1462,0,5
266611,22,895,0,1
266610,20,917,35,1
266644,19,912,36,1
266643,16,916,36,1
266642,14,919,37,1
266641,9,919,38,1
266640,0,812,43,1
266674,1,1144,55,3
266673,8,957,0,1
266672,7,880,39,1
266671,7,911,38,1
266670,7,922,40,1
266704,8,964,24,1
266703,7,892,36,1
266702,2,985,0,1
266701,0,837,0,1
266700,0,775,0,1
266734,0,781,3,1
266733,0,781,52,1
266732,0,780,51,1
266731,0,779,51,1
266730,0,777,51,1
266764,0,777,51,1
266763,0,781,52,1
266762,0,779,51,1
266761,0,778,51,1
266757,0,780,51,1
266793,0,778,52,1
266792,0,782,51,1
266791,0,781,51,1
266790,0,774,50,1
266789,4,804,39,1
266817,3,902,45,1
266816,4,929,37,1
266815,3,855,64,1
266814,1,922,37,1
266813,0,763,54,1
266852,0,774,51,1
266851,0,778,50,1
266850,2,922,54,1
266849,7,919,72,1
266848,7,906,34,1
266887,7,910,38,1
266886,4,880,58,1
266885,5,923,34,1
266884,5,875,61,1
266883,7,917,43,1
266922,7,914,39,1
266921,7,920,40,1
266920,4,921,36,1
266919,1,920,36,1
266918,0,752,50,1
266952,0,781,48,1
266951,0,778,49,1
266950,0,785,48,1
266949,1,1004,45,1
266947,6,899,27,1
266988,2,895,41,1
266987,4,942,28,1
266986,1,916,36,1
266985,0,1139,44,3
266984,8,991,58,1
267030,11,1330,4,3
267029,8,1010,34,1
267028,8,893,30,1
267027,7,923,34,1
267026,7,914,37,1
267066,7,921,38,1
267065,7,923,36,1
267064,3,886,36,1
267063,7,875,15,1
267062,7,917,38,1
267101,7,928,38,1
267100,0,771,0,1
267099,0,777,0,1
267098,0,781,0,1
267097,0,774,49,1
267136,8,863,67,1
267135,6,895,33,1
267134,6,895,44,1
267133,5,922,34,1
267132,2,896,44,1
267166,1,922,36,1
267165,0,747,56,1
267164,1,932,45,1
267163,0,873,25,1
267158,0,762,49,1
267192,0,776,47,1
267191,0,779,48,1
267190,0,759,55,1
267189,5,885,66,1
267188,6,876,45,1
267223,2,894,43,1
267222,5,945,28,1
267221,5,831,83,1
267219,9,1170,45,3
267217,10,1311,4,3
267245,7,948,21,1
267244,8,1035,40,1
267243,9,1008,15,1
267242,7,911,31,1
267241,5,923,30,1
267268,5,981,32,1
267267,2,900,36,1
267266,0,890,27,1
267265,0,761,47,1
267264,0,779,46,1
267303,0,776,46,1
267302,0,782,45,1
267301,0,767,47,1
267300,2,931,51,1
267299,2,918,38,1
267344,6,878,87,1
267343,5,890,36,1
267342,11,1499,56,5
267341,13,888,25,1
267340,10,902,35,1
267375,10,938,58,1
267374,7,898,54,1
267373,13,883,89,1
267372,14,969,20,1
267371,12,869,39,1
267402,9,921,34,1
267401,6,922,34,1
267400,3,920,35,1
267399,0,834,23,1
267398,0,755,49,1
267443,0,775,0,1
267442,0,777,0,1
267441,0,779,46,1
267440,0,778,46,1
267439,0,780,46,1
267484,0,782,45,1
267483,0,781,45,1
267482,0,782,45,1
267481,0,782,45,1
267480,0,782,47,1
267518,0,782,46,1
267517,0,917,65,1
267516,0,910,29,1
267515,12,1549,32,5
267514,12,1492,9,5
267552,9,1202,14,3
267551,7,935,21,1
267550,9,1071,11,3
267549,9,1146,32,3
267548,11,1319,16,3
267589,9,1239,40,3
267588,11,1306,0,3
267587,13,1626,24,5
267586,8,969,9,1
267585,3,911,29,1
267629,6,870,65,1
267628,14,1699,40,0
267627,10,1252,6,3
267626,10,1225,29,3
267625,8,950,14,1
267681,7,921,33,1
267680,7,920,20,1
267679,7,922,33,1
267678,7,918,36,1
267677,7,921,35,1
270170,5,937,33,1
270169,0,923,34,1
270192,0,750,49,1
270249,0,776,46,1
270312,0,776,46,1
270367,0,776,46,1
270295,0,776,46,1
270255,0,776,46,1
270366,0,779,45,1
270374,0,780,47,1
270373,0,779,46,1
270372,0,779,47,1
270398,0,785,45,1
270404,0,785,45,1
270467,0,781,45,1
270461,0,781,45,1
270459,0,752,56,1
270507,0,752,56,1
270515,0,885,26,1
267779,0,759,49,1
267778,0,779,47,1
267777,0,782,46,1
267823,0,780,47,1
267822,0,778,48,1
267821,0,779,47,1
267820,0,778,47,1
267819,0,783,48,1
267879,0,781,48,1
270514,0,781,48,1
270513,0,781,48,1
267878,0,781,48,1
270553,0,782,46,1
270601,0,782,46,1
267877,0,782,46,1
267876,0,782,47,1
270600,0,782,47,1
267875,0,768,48,1
270642,0,768,48,1
267913,0,783,48,1
267912,0,0,48,2
267911,0,779,48,1
267910,0,782,48,1
267909,0,781,48,1
267925,0,782,49,1
270641,0,782,49,1
270659,0,781,49,1
267924,0,781,49,1
270648,0,781,49,1
267923,0,783,48,1
270677,0,783,48,1
270647,0,783,48,1
267922,0,779,48,1
270695,0,779,48,1
270713,0,782,47,1
267920,0,782,47,1
267941,0,780,48,1
267940,0,778,48,1
267939,0,779,48,1
267938,0,780,48,1
267937,0,779,48,1
267954,0,780,48,1
267953,0,781,49,1
267952,0,777,48,1
267951,0,776,48,1
267950,0,779,48,1
268023,0,775,49,1
268022,0,785,46,1
268021,6,1352,28,3
268020,7,889,36,1
268014,4,905,37,1
268050,8,981,35,1
268049,3,912,36,1
268048,8,998,39,1
268047,3,838,63,1
268046,8,843,32,1
268086,8,965,55,1
268085,7,900,38,1
268084,11,1341,24,3
268083,10,1261,38,3
268081,7,898,22,1
268122,7,890,40,1
268121,0,895,30,1
268120,0,758,46,1
268119,0,777,45,1
268118,0,778,45,1
268156,0,779,45,1
268155,0,779,45,1
268154,0,779,45,1
268153,0,784,45,1
268152,0,777,45,1
268200,0,779,46,1
268199,0,781,45,1
268198,0,778,46,1
268196,0,779,45,1
268194,0,783,46,1
268238,0,781,45,1
268237,0,781,2,1
268236,0,778,46,1
268235,0,781,45,1
268234,0,782,46,1
268271,0,778,0,1
268270,0,781,45,1
268269,0,777,46,1
268268,0,0,45,2
268267,0,779,46,1
268302,0,778,46,1
268301,0,778,56,1
268300,0,932,43,1
268299,14,1843,58,0
268298,21,1721,61,0
268340,26,1236,21,3
268339,34,1514,65,5
268338,35,1569,24,5
268337,38,1696,45,0
268336,39,1738,3,0
268385,48,2176,92,4
268384,51,1649,0,5
268383,52,1683,75,0
268382,46,1462,0,5
268380,40,1282,0,3
268411,44,1427,77,5
268410,53,1699,72,0
268409,51,1635,0,5
268408,46,1472,9,5
268407,43,1411,0,5
268453,41,1337,65,3
268452,45,1465,66,5
268451,53,1705,64,0
268450,63,2060,99,4
268449,76,2471,84,4
268499,78,1906,94,0
270767,78,1906,94,0
270731,78,1906,94,0
268498,85,2081,72,4
270780,85,2081,72,4
270779,88,2076,13,4
268497,88,2076,13,4
268496,84,2028,0,4
270797,84,2028,0,4
268495,74,1810,0,0
270837,74,1810,0,0
268516,61,1483,0,5
268515,62,1512,69,5
268514,58,1412,0,5
268513,46,1115,0,3
268512,38,851,20,1
268551,26,930,23,1
268550,19,918,23,1
268549,16,1278,45,3
268548,25,1774,31,0
268547,22,1587,9,5
268590,19,1359,0,3
268589,1,896,24,1
268588,0,738,41,1
268587,3,1087,87,3
268586,7,878,35,1
268613,3,933,30,1
268612,0,779,21,1
268611,0,752,47,1
268610,0,774,47,1
268609,0,781,51,1
268641,0,777,52,1
268640,0,783,43,1
268639,0,0,45,2
268638,0,0,45,2
268637,0,784,44,1
268669,0,780,44,1
268668,0,780,45,1
268667,0,730,63,1
268666,0,1362,43,3
268665,14,894,22,1
268697,11,854,43,1
268696,10,897,65,1
268695,10,1041,39,1
268694,12,889,72,1
268693,15,1089,58,3
268731,19,1383,38,3
268730,23,1656,26,5
268729,26,1790,11,0
268728,24,1676,12,0
268725,24,1761,29,0
268760,30,2106,0,4
268759,28,2072,19,4
268758,36,2554,52,4
268757,30,2096,0,4
268756,15,891,23,1
268789,5,915,23,1
268788,1,914,25,1
268787,0,720,47,1
268786,0,864,23,1
268785,12,1579,51,5
268818,17,1005,0,1
268817,15,1040,9,1
268816,10,906,27,1
268815,2,917,23,1
268814,1,885,41,1
268852,1,924,23,1
268851,3,866,58,1
268850,1,918,23,1
268849,0,722,53,1
268848,6,883,63,1
268869,2,917,22,1
268868,0,804,25,1
268867,0,769,41,1
268866,0,771,45,1
268865,0,780,44,1
268900,0,777,45,1
268899,0,781,45,1
268897,0,782,44,1
268896,0,782,45,1
268895,0,777,45,1
268930,3,876,73,1
268929,14,1904,36,0
268928,18,1891,36,0
268927,22,1516,18,5
268926,21,1506,1,5
268965,26,0,42,2
268964,24,1628,2,5
268963,16,1377,0,3
268962,16,3,48,2
268961,18,1280,18,3
268994,26,1869,62,0
268993,30,1756,0,0
268992,36,1621,50,5
268991,36,1624,7,5
268990,37,1649,14,5
269028,36,1591,8,5
269027,35,1544,7,5
269026,29,1317,0,3
269025,34,1561,55,5
269024,44,2026,72,4
269051,53,2197,1,4
269050,51,1638,1,5
269049,43,1383,0,3
269048,39,1270,10,3
269047,41,1336,60,3
269090,40,1294,0,3
269089,39,1267,70,3
269088,40,1263,22,3
269087,40,1268,0,3
269086,37,1197,4,3
269114,33,1049,1,1
269113,32,1033,5,1
269112,29,943,16,1
269111,32,1230,22,3
269110,36,1628,52,5
270877,39,1790,68,0
270871,39,1790,68,0
270947,45,2030,47,4
270946,44,1976,36,0
270945,46,2012,18,0
270985,37,1653,0,5
271001,35,1594,53,5
271061,35,1594,53,5
269178,35,1601,7,5
269177,42,1909,52,0
269176,42,1925,20,0
269175,45,1685,1,0
269174,48,1555,35,5
269173,53,1713,43,0
269195,56,1811,21,0
271060,56,1811,21,0
269194,58,1859,24,0
271066,58,1859,24,0
269193,59,1908,24,0
271088,59,1908,24,0
269219,63,2029,46,4
269218,66,2140,41,4
269217,72,2342,67,4
269216,77,1825,0,0
269215,75,1836,38,0
269247,77,1866,40,0
269246,77,1874,40,0
269245,78,1894,1,0
269244,77,1871,26,0
269243,77,1880,26,0
269275,77,1865,38,0
269274,77,1880,36,0
269273,77,1884,0,0
269272,75,64,7,2
269271,75,1761,1,0
269379,75,1600,0,5
271106,75,1600,0,5
271156,75,1564,0,5
271151,75,1564,0,5
269378,75,1564,0,5
269377,75,1509,16,5
271169,75,1509,16,5
269376,62,1509,19,5
271195,62,1509,19,5
271251,60,1473,27,5
269375,60,1473,27,5
271285,60,1473,27,5
271284,0,1442,25,5
269394,0,1442,25,5
271283,55,1344,0,3
269393,55,1344,0,3
269392,55,1335,32,3
271282,55,1335,32,3
269391,55,1330,11,3
271281,55,1330,11,3
269390,52,1276,0,3
271297,52,1276,0,3
271296,49,1574,15,5
271330,47,1532,13,5
271341,50,1619,48,5
271359,48,1557,5,5
271396,42,1362,0,3
271408,39,1255,59,3
271443,40,1303,25,3
271449,42,1364,67,3
271488,46,1495,51,5
271535,46,1495,51,5
271534,48,1560,26,5
271533,49,1578,27,5
271551,50,1630,38,5
269449,51,1649,28,5
269448,54,1743,38,0
269447,56,1794,40,0
269446,56,1811,37,0
269445,58,1875,39,0
269444,57,1860,18,0
269455,57,1854,34,0
269454,59,1894,38,0
269489,60,1924,32,0
269488,59,962,0,1
269487,60,1459,33,5
269486,59,1452,33,5
269485,60,1458,37,5
269518,60,1464,29,5
269517,59,1442,31,5
269516,59,1437,37,5
269515,59,1446,36,5
269514,60,1463,39,5
269558,59,1429,1,5
269557,57,1405,4,5
